ap_id,link,nome_bairro,algl,condo,m2tot,m2util,qts,suite,vagas,mini_desc,res_desc
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-710-bloco-b-318943,"SCLRN 710 Bloco B, ASA NORTE, BRASILIA",900,,,37 m²,1 Quarto,,,APARTAMENTO - ASA NORTE,"Alugamos Apto na SCLRN 710 Bloco B Entrada 07 (beco entre lojas da W3 e rua das Oficinas), composto de: - Sala; - Quarto... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-4-705064,"CCSW 4, SUDOESTE, BRASILIA",1.3,,,30 m²,1 Quarto,1 Suíte,1 Vaga,EDIFÍCIO TOP MASTER,"CCSW 04 Bloco A - Edifício Top Master - Sudoeste, Brasília/DF. Alugo excelente kit mobiliada com sofá-cama, rack planeja... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-412-bloco-e-687383,"CLN 412 Bloco E, ASA NORTE, BRASILIA",1.395,,,40 m²,1 Quarto,,,,"Kit dividida com quarto, cozinha, sala, banheiro e varanda fechada com blindex. Possui armários, fogão e geladeira. 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qr-116-conjunto-4-a-680255,"QR 116 Conjunto 4 A, SAMAMBAIA SUL, SAMAMBAIA",900,,,30 m²,1 Quarto,1 Vaga,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 30 M² POR R$ 1.394,00/MÊS - SAMAMBAIA SUL - SAMAMBAIA/DF","AP14412 - Qr 116, East Side com 1 quarto, 30m². Agende sua visita! Imóvel composto por sala, 01 quarto, cozinha com arm... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qs-16-conjunto-4-388014,"QS 16 Conjunto 4, RIACHO FUNDO, RIACHO FUNDO",500,,,45 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, RIACHO FUNDO I, 1 DORMITÓRIO, 1 BANHEIRO","Endereço: QS 16 Conjunto 4 Lote 09 apt 101 TÉRREO FUNDOS - Riacho Fundo I UM ÓTIMO APT DE 01 QUARTO, SALA, COZINHA,... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-113-bloco-d-215078,"CLN 113 Bloco D, ASA NORTE, BRASILIA",900,,,30 m²,1 Quarto,,,KITNET EM BOA LOCALIZAÇÃO NA ASA NORTE,"CLN 113 Bloco D localização privilegiada, quadra comercial com diversidade em produtos e sérvios, no mesmo prédio de cu... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csg-1-655608,"CSG 1, TAGUATINGA SUL, TAGUATINGA",480,,,40 m²,1 Quarto,1 Vaga,,,"KIT COM APROXIMADAMENTE 40 M², PISO ARDÓSIA, 01 QUARTO, SALA CONJUGADA COM A COZINHA, BANHEIRO SOCIAL E GARAGEM. FUNCIO... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-jequitiba-520609,"Avenida Jequitibá, SUL, AGUAS CLARAS",1.2,,,40 m²,1 Quarto,1 Suíte,1 Vaga,"AV JEQUITIBA ED ICARO - KITNET DIVIDIDA, VARANDA, ARMÁRIOS","PÚBLIO IMÓVEIS ALUGA KITNET NO ED ICARO, COMPOSTA POR: - SALA COM VARANDA, - COPA COM ARMÁRIOS E FOGÃO COOKTOP, - QUAR... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-conjunto-d-365271,"QE 40 Conjunto D, GUARA II, GUARA",800,,,40 m²,1 Quarto,,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 40 M² POR R$ 863,28/MÊS - GUARÁ II - GUARÁ/DF",IMOVEL EM PROCESSO DE DESOCUPAÇÃO EM BREVE SERA DISPONIBILIZADOS PARA VISITAS ATENÇÃO: Os valores anunciados poderão so... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-9-rua-100-90384,"Qs 9 Rua 100, AREAL, AGUAS CLARAS",850,,,38 m²,1 Quarto,1 Vaga,,"COZINHA AMERICANA, ED. JULIA APART RESIDENCE EXCELENTE LOCALIZAÇÃO",QS 09 ED JULIA APART CONDOMINIO COM LAZER COMPLETO E GARAGEM Este charmoso apartamento oferece uma vista livre com lazer... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-6-689749,"QMSW 6, SUDOESTE, BRASILIA",750,,,30 m²,1 Quarto,,,QRSW 06 - STUDIO IN - 1 QUARTO,Imóvel com aproximadamente 30m² dividido em: - Sala; - Cozinha; - 01 Quarto; - Banheiro Social. Todos os valores infor... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-4-206683,"Rua 4, NORTE, AGUAS CLARAS",1.35,,,32 m²,1 Quarto,1 Vaga,,"RUA 04 NORTE - APARTAMENTO DE 1 QUARTO COM ARMÁRIO PARA LOCAÇÃO, RESIDENCIAL MODERN LIFE - ÁGUAS CLA",Rua 04 Norte Lote 07 - Residencial Modern Life - Águas Claras Alugue esse imóvel com seu cartão de crédito pela CredPag... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-316-bloco-f-697179,"CLN 316 Bloco F, ASA NORTE, BRASILIA",900,,,33 m²,1 Quarto,,,LOCAÇÃO APARTAMENTO 1 QUARTO ASA NORTE BRASÍLIA,"Valor Bruto do Aluguel R$ 990,00 Desconto de Pontualidade R$ 90,00 Valor líquido do Aluguel R$ 900,00 Valor do con... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-copaiba-1-693092,"COPAIBA 1, NORTE, AGUAS CLARAS",1.7,,,34 m²,1 Quarto,1 Vaga,,DF CENTURY PLAZA ALUGUEL LAZER COMPLETO VARANDA,"VENHA CONFERIR COM A DF4!! DESCRIÇÃO APARTAMENTO 34M DF PLAZA - LOCAÇÃO Apartamento reformado, varanda e vaga, com arm... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-114-bloco-d-507238,"CLN 114 Bloco D, ASA NORTE, BRASILIA",850,,,30 m²,1 Quarto,,,"CLN 114 KIT, ASA NORTE, ÓTIMA LOCALIZAÇÃO, SALA CONJUGADA COM COPA, QUARTO E BANHEIRO, PISO EM CERÂM","CBL IMÓVEIS aluga: kit na CLN 114 - Asa Norte, ótima localização, sala conjugada com copa, quarto e banheiro, piso em c... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csg-3-423492,"CSG 3, TAGUATINGA SUL, TAGUATINGA",1.49,,,46 m²,1 Quarto,1 Suíte,1 Vaga,"CSG 03, LOTE 07, BLOCO E - TAGUA LIFE CENTER","ÓTIMO APARTAMENTO CSG 03, LOTE 07, BLOCO E, APARTAMENTO 215 - TAGUA LIFE CENTER APARTAMENTO COM 01 QUARTO (SUÍTE) CO... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-20-701626,"Rua 20, NORTE, AGUAS CLARAS",1.3,,,32 m²,1 Quarto,1 Vaga,,EDIFÍCIO GREEN PARK CENTER,Aluguel  Apartamento 1 quarto com varanda em Águas Claras! Apartamento um quarto com área de lazer em Águas Claras!  Q... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-37-665799,"Rua 37, SUL, AGUAS CLARAS",1.4,,,33 m²,1 Quarto,1 Vaga,,"01 QUARTO - SEMI MOBILIADO - REAL CELEBRATION, REAL CELEBRATION LIFE CLUB",Residencial Real Celebration Tudo desenhado sob medida para você ser feliz! Excelente apartamento de 33 ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qn-9-conjunto-6-614199,"QN 9 Conjunto 6, RIACHO FUNDO, RIACHO FUNDO",550,,,35 m²,1 Quarto,,,IMOBILIÁRIA RIOS ALUGA ÓTIMO APARTAMENTO DE 01 QUARTO LOCALIZADO NO RIACHO FUNDO I,"IMOBILIÁRIA RIOS ALUGA ÓTIMO APARTAMENTO DE 01 QUARTO LOCALIZADO NA QN 09 CONJUNTO 06 LOTE 27 APTº 103, NO RIACHO FUNDO ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-107-352274,"CLN 107, ASA NORTE, BRASILIA",1.2,,,39 m²,1 Quarto,,,CLN 107 BL D - KITNET COM 1 DORMITÓRIO - ASA NORTE - BRASÍLIA/DF,"CLN 107 - Kit com 39,14m², composta de 1 quarto, sala com cozinha americana, banheiro, janelas blindex. OBS.: O preço ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sig-brasilia-df-sig-quadra-8-636784,"SIG Quadra 8, SIG, BRASILIA",800,,,33 m²,1 Quarto,,,"EDIFICIO THESAURUS KITNET COM COZINHA, SALA, 01 QUARTO E BANHEIRO.","Kitnet no 3° andar; Ótima localização; Cozinha, sala, 01 quarto e banheiro; Prédio sem elevador e sem garagem; Prédi... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-413-bloco-a-517918,"CLN 413 Bloco A, ASA NORTE, BRASILIA",900,,,36 m²,1 Quarto,,,"CLN 413 BLOCO A - KITNET PARA LOCAÇÃO, ASA NORTE - DF","CLN 413 Bloco A - Asa Norte/DF Alugue já com cartão de Crédito, aprovação em 5 minutos CreDpago () Coemi aluga kit/sal... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-seps-713-913-142358,"SEPS 713/913, ASA SUL, BRASILIA",1.35,,,35 m²,1 Quarto,,,"MULTIPLUS 913, KIT ALUGUEL, SEPS 713/913","Ótima Kit no Ed. Multiplus, na Asa Sul. Com 35m², situada no terceiro andar do edifício. Composta por sala e cozinha e... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-08-672274,"CA 08, LAGO NORTE, BRASILIA",1.1,,,32 m²,1 Quarto,1 Suíte,1 Vaga,PRONTO PARA MORAR!,"Excelente Kitnet no Lago Norte, em condomínio fechado, próximo ao comercio, 5 minutos de distancia do Shopping Iguatemi,... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qs-111-conjunto-e-516997,"QS 111 Conjunto E, SAMAMBAIA SUL, SAMAMBAIA",850,,,38 m²,1 Quarto,1 Vaga,,"AP13203 - QS 111, RIO AMAZONAS COM 1 QUARTO 38M². AGENDE SUA VISITA!","AP13203 - Qs 111, Rio Amazonas com 1 quarto 38m². Agende sua visita! Imóvel composto por sala com cortina e painel; 01 ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-aroeiras-490592,"Rua DAS AROEIRAS, NORTE, AGUAS CLARAS",1.45,,,35 m²,1 Quarto,,,"AP10638 - RUA DAS AROEIRAS QUADRA 107, PALLADIUM COM 1 QUARTO 35M². AGENDE SUA VISITA!","AP10638 - Rua das Aroeiras Quadra 107, Palladium com 1 quarto 35m². Agende sua visita! Imóvel composto por sala com sof... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-207-bloco-d-688758,"CLN 207 Bloco D, ASA NORTE, BRASILIA",1.1,,,31 m²,1 Quarto,,,CLN 207 BLOCO D - APARTAMENTO 1 QUARTO,"Excelente oportunidade para estudantes da UNB. Imóvel com aproximadamente 31m²: - Sala com Cozinha Conjugada: Geladeira,... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-6-672593,"QS 6, AREAL, AGUAS CLARAS",750,,,40 m²,1 Quarto,1 Suíte,,"QS 06 AREAL - APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 40 M² POR R$ 750/MÊS - AREAL - ÁGUAS CLARAS/",Qs 06 conj 240a - Areal. Apartamento com: - 01 quarto suíte; - Sala; - Cozinha americana conjugada c/área de serviço;... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-sqsw-303-bloco-a-672202,"SQSW 303 Bloco A, SUDOESTE, BRASILIA",1.2,,,34 m²,1 Quarto,,,,"QUARTO COM ARMARIOS, CAMA BOX CASAL COM COLCHAO, ESCRIVANINHA COM CADEIRA E CORTINAS, BANHEIRO COM BOX BLINDEX E ARMARIO... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-sul-ceilandia-df-qnm-9-conjunto-d-78721,"QNM 9 Conjunto D, CEILANDIA SUL, CEILANDIA",750,,,33 m²,1 Quarto,1 Suíte,,QNM 09 CONJUNTO D- EXCELENTE APTO 01 QRT EM ÓTIMA LOCALIZAÇÃO- CEILÂNDIA,"IMÓVEL EM PROCESSO DE DESOCUPAÇÃO PREVISÃO PARA O INICIO DAS VISITAS EM 12/12/2022 Alugue sem Fiador, sem burocracia e... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-122-441670,"QN 122, SAMAMBAIA SUL, SAMAMBAIA",700,,,45 m²,1 Quarto,,,"KN0888 - KIT 1 DORMITÓRIO, 45M², QN 122 CONJUNTO 10 - SAMAMBAIA SUL (SAMAMBAIA), BRASÍLIA - DF","KN0888 - Qn 122 com 1 dormitório 45m². Agende sua visita! Kit composta por sala conjugada com cozinha, quarto e banheir... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qr-113-conjunto-4-628890,"QR 113 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",400,,,30 m²,1 Quarto,,,,01 - PROXIMIDADES; - PARADA DE ONIBUS - COMÉRCIO LOCAL 02 - IMÓVEL - 1 QUARTO - SALA/COZINHA - 1 BANHEIRO OBS: ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qr-311-conjunto-6-654469,"QR 311 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",500,,,45 m²,1 Quarto,1 Vaga,,,"APARTAMENTO COMPOSTO POR: 01 QUARTO, SALA, COZINHA, ÁREA DE SERVIÇOS, WC SOCIAL, PISO CERÂMICA, PINTURA NOVA, TETO FORRA... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-679870,"CA 02, LAGO NORTE, BRASILIA",1.45,,,37 m²,1 Quarto,,,BLOCO C,"O prédio Garden Place fica em uma ótima localização no Lago Norte, com ponto de referência além do Banco do Brasil e Sho... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-quadra-105-684314,"Quadra 105, NORTE, AGUAS CLARAS",1.1,,,33 m²,1 Quarto,,,LOCAÇÃO APARTAMENTO 1 QUARTO NORTE ÁGUAS CLARAS,"Excelente apartamento de 1 quarto, semi-mobiliado. Com ármarios na cozinha, sala e no quarto, com localização privileg... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-i-guara-df-qi-2-bloco-a-629369,"QI 2 Bloco A, GUARA I, GUARA",1.1,,,30 m²,1 Quarto,1 Suíte,,"SALA/KITINETE AMPLA, DE CANTO COM VARANDA ,NASCENTE , GUARÁ I - DF","Para você que procura uma sala comercial para o seu negócio, ou uma kitinete para morar , essa sala é uma escolha ideal ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-clsw-104-bloco-c-91141,"CLSW 104 Bloco C, SUDOESTE, BRASILIA",1.1,,,31 m²,1 Quarto,,,LOCAÇÃO KITCHENETTE SUDOESTE BRASÍLIA,"Kitinete / sala de canto composta por, 1 sala, 1 quarto com varanda, cozinha com armário simples, 1 banheiro. Excelent... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-701988,"Avenida das Araucárias, SUL, AGUAS CLARAS",1.2,,,30 m²,1 Quarto,1 Vaga,,"ED. TURMALINA - APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 30 M² POR R$ 1.673/MÊS - SUL - ÁGUAS CLARA","Ed. Turmalina - Apartamento com 1 dormitório para alugar, 30 m² por R$ 1.673/mês - Sul - Águas Claras/DF Excelente apar... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-eqrsw-2-3-686744,"EQRSW 2/3, SUDOESTE, BRASILIA",1.1,,,35 m²,1 Quarto,1 Vaga,,ED. ESPAÇO CARAVELLA 2º ANDAR,"Excelente apartamento composto de sala com armário e cadeiras, cozinha com armários, fogão, geladeira e micro-ondas, qua... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-3-602210,"Rua 3, NORTE, AGUAS CLARAS",1.49,,,37 m²,1 Quarto,1 Suíte,1 Vaga,", EDIFÍCIO PIAZZA DI SPAGNA EXCELENTE LOCALIZAÇÃO!","Vista Livre/ Nascente Lindo apartamento no 6º andar, nascente assim composto: Sala/ Cozinha Americana com armários plane... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-713-bloco-d-404026,"SCLRN 713 Bloco D, ASA NORTE, BRASILIA",1.35,,,33 m²,1 Quarto,,,,"UM QUARTO COM ARMÁRIOS. SALA. COZINHA COM ARMÁRIOS. BANHEIRO COM BOX BLINDEX E ARMÁRIOS. SALA E QUARTO COM PISO EM TACO,... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-area-especial-6a-703277,"QE 40 Área Especial 6A, GUARA II, GUARA",850,,,45 m²,1 Quarto,1 Vaga,,,EXECUTIVA IMOVEIS ALUGA: APARTAMENTO NA AREA ESPECIAL 6A GUARÁ II (QE 40 AE6A LOTE 02 APTO 202 - GUARÁ II) - 1 QUARTO ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-cnd-6-697024,"CND 6, TAGUATINGA NORTE, TAGUATINGA",900,,,33 m²,1 Quarto,,,"CND 06 - APARTAMENTO COM 1 DORMITÓRIO À VENDA, 33 M² - TAGUATINGA NORTE - TAGUATINGA/DF","CND 06 - Apartamento com 1 dormitório à venda, 33 m² - Taguatinga Norte - Taguatinga/DF Apartamento com: - 01 Quarto; -... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-63044,"QMSW 5, SUDOESTE, BRASILIA",1.2,,,30 m²,1 Quarto,,,KIT SEMI MOBILIADA!!! SUDOESTE!!!,Granville Negócios Imobiliários Aluga: Alugue sem Fiador! Com Cartão de Crédito - CredPago. Excelente Kit no Saint Tro... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-crs-511-bloco-a-279395,"CRS 511 Bloco A, ASA SUL, BRASILIA",1.2,,,50 m²,1 Quarto,,,SCRS 511 BLOCO A ENTRADA 52 SALA 201,"COMERCIAL/RESIDENCIAL  KITINETE COM: - BANHEIRO - COZINHA/ÁREA DE SERVIÇOS.   VALOR BRUTO R$ 1.333,33 VALOR COM DE... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-494420,"Avenida Flamboyant, NORTE, AGUAS CLARAS",1.25,,,30 m²,1 Quarto,1 Suíte,,AVENIDA FLAMBOYANT - REAL PANORAMIC - 01 QUARTO,Apartamento 01 quarto - Quarto; - Cozinha com armários; - Geladeira; - Blindex; - Nascente; Não tem vaga de garagem ... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-444274,"Avenida Flamboyant, NORTE, AGUAS CLARAS",1.4,,,42 m²,1 Quarto,1 Suíte,1 Vaga,AVENIDA FLAMBOYANT - REAL PANORAMIC - 01 QUARTO COM VARANDA,Apartamento 01 quarto - RARIDADE - Sala; - Painel na sala; - Cozinha com armários; - WC Social; - Excelente Varanda; -... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-rua-15-371654,"Rua 15, GUARA II, GUARA",780,,,35 m²,1 Quarto,,,,Apartamento de -1 QUARTO COM VARANDA - SALA - COZINHA - BANHEIRO SOCIAL O valor do aluguel liquido com o desconto d... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qne-17-333038,"QNE 17, TAGUATINGA NORTE, TAGUATINGA",1,,,42 m²,1 Quarto,,,QNE 17 LOTE 01 AP 104 - 01 QUARTO - AMBIENTE ACONCHEGANTE,QNE 17 LOTE 01 AP 104 - 01 Quarto; - Sala e cozinha americana; - WC Social; - Área de serviço; PRÉDIO COM ELEVADOR Ex... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-i-guara-df-qi-7-bloco-b-624595,"QI 7 Bloco B, GUARA I, GUARA",600,,,40 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, GUARÁ I, 1 DORMITÓRIO, 1 BANHEIRO","ENDEREÇO: QI 7 BLOCO B LOTES 2337 SALA 201 - GUARÁ - ED MARIA ALZIRA UM APT DE 01 QUARTO , COZINHA E BANHEIRO ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-qe-1-conjunto-e-163772,"EPTG QE 1 Conjunto E, QUADRAS ECONOMICAS LUCIO COSTA, GUARA",900,,,36 m²,1 Quarto,1 Vaga,,"ED. STUDIO VILLE - BLOCO A, STUDIO VILLE MUITO ARMÁRIO",STUDIO VILLE COM ARMARIOS E CORTINAS CONDOMINIO FECHADO Viva com conforto e segurança nesse condomínio bem estruturado!... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-910-655173,"SGAN 910, ASA NORTE, BRASILIA",1.45,,,30 m²,1 Quarto,2 Vagas,,"EXCELENTE KIT MOBILADA NA SGAN 910, ASA NORTE","-SALA COM RACK, SOFÁ -01 QUARTO COM ARMÁRIO E CAMA -COZINHA COM ARMÁRIO, FOGÃO E GELADEIRA -WC SOCIAL COM BOX BLINDEX -... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-664202,"SGAN 912, ASA NORTE, BRASILIA",1.2,,,50 m²,1 Quarto,1 Vaga,,PARK VILLE PARK VILLE - ASA NORTE | KITNET 1 QUARTO,"A BeiraMar Imóveis, aluga: Excelente kitnet na SGAN 912 Sala/cozinha: Piso em cerâmica, armário planejado, fogão coo... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-303953,"Avenida Parque Águas Claras, NORTE, AGUAS CLARAS",1.4,,,30 m²,1 Quarto,1 Suíte,1 Vaga,"AVENIDA PARQUE ÁGUAS CLARAS - KITNET DE 1 QUARTO PARA LOCAÇÃO, ED. MADISON - ÁGUAS CLARAS - DF",Avenida Parque Águas Claras - Ed. Madison - Águas Claras - DF Alugue este imóvel com seu cartão de crédito pela CredPag... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-noroeste-brasilia-df-clnw-8-9-lote-d-686751,"CLNW 8/9 Lote D, NOROESTE, BRASILIA",1.6,,,33 m²,1 Quarto,1 Vaga,,ED. TOPÁZIO,"- Apartamento de 01 quarto com armário planejado, sala e cozinha com armário planejados, banheiro social com bancada em ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-conjunto-e-443919,"QE 40 Conjunto E, GUARA II, GUARA",575,,,30 m²,1 Quarto,,,,"Apto composto por: Sala, 01 quarto , cozinha, banheiro social, area de serviço. ALUGUEL BRUTO: R$ 718,75 DESCONTO DE PO... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-grande-colorado-sobradinho-df-condominio-jardim-europa-ii-691473,"Condomínio Jardim Europa II, GRANDE COLORADO, SOBRADINHO",1,,,30 m²,1 Quarto,,,APARTAMENTO 1 QUARTO GRANDE COLORADO SOBRADINHO,"ARTROM IMOBILIÁRIA E CONSTRUTORA VENDE/ ALUGA VOCÊ QUE ESTÁ À PROCURA DE UM IMÓVEL COM EXCELENTE LOCALIZAÇÃO, SEGURA... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-carnaubas-626293,"Rua DAS CARNAUBAS, NORTE, AGUAS CLARAS",1.2,,,33 m²,1 Quarto,1 Suíte,1 Vaga,APARTAMENTO - 1 QUARTO - COM ARMÁRIOS - EDIFÍCIO LUNA PARK - ÁGUAS CLARAS - ALUGUEL,"A Atalaia Empreendimentos Imobiliários, aluga: Apartamento de 1 quarto com armários no Edifício Luna Park, em Águas Cla... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sobradinho-sobradinho-df-quadra-15-comercio-local-7-374377,"Quadra 15 Comércio Local 7, SOBRADINHO, SOBRADINHO",600,,,35 m²,1 Quarto,,,,"DADOS GERAIS - Área privativa: 35m2; - Tx. de Manutenção e Limpeza: R$50,00; - Neoenergia e CAESB individualizados; - Gá... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnm-38-conjunto-s-639287,"QNM 38 Conjunto S, TAGUATINGA NORTE, TAGUATINGA",500,,,40 m²,1 Quarto,,,"QNM 38 CONJUNTO S - KITNET COM 1 DORMITÓRIO PARA ALUGAR, 40 M² POR R$ 500/MÊS - TAGUATINGA NORTE - T","QNM 38 Conjunto S - Kitnet com 1 dormitório para alugar, 40 m² por R$ 500/mês - Taguatinga Norte - Taguatinga/DF Kitnet... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-402-bloco-c-148178,"CLN 402 Bloco C, ASA NORTE, BRASILIA",1.1,,,30 m²,1 Quarto,,,CLN 402 BLOCO C - KITNET PARA LOCAÇÃO - ASA NORTE - DF,CLN 402 BLOCO C - Asa Norte - DF Alugue este imóvel com seu cartão de crédito pela CredPago Excelente localização! Ru... 12/02/23
